258.667  259.917  1.05293  1.04465  0.517419  0.516746
261.333  262.583  1.02679  1.03721  0.504391  0.511616
264  265.25  1.03733  1.04567  0.510253  0.517124
266.667  267.917  1.04171  1.02918  0.512949  0.507468
269.333  270.583  1.02068  1.02924  0.500606  0.507281
272  273.25  1.03571  1.02553  0.508648  0.505749
274.667  275.917  1.02159  1.02281  0.50097  0.503307
277.333  278.583  1.02697  1.02952  0.504489  0.507256
280  281.25  1.02452  1.02556  0.5023  0.504895
282.667  283.917  1.02569  1.02549  0.502978  0.505306
285.333  286.583  1.03895  1.02368  0.509892  0.503638
288  289.25  1.02291  1.01899  0.501473  0.501235
290.667  291.917  1.02612  1.01542  0.503426  0.499391
293.333  294.583  1.02811  1.01894  0.504923  0.50165
296  297.25  1.01668  1.01784  0.498654  0.501088
298.667  299.917  1.02021  1.0145  0.500148  0.499023
301.333  302.583  1.02113  1.01572  0.500437  0.499009
304  305.25  1.01733  1.01401  0.498666  0.498262
306.667  307.917  1.00684  1.01404  0.494065  0.498589
309.333  310.583  1.01953  1.01446  0.499719  0.49822
312  313.25  1.00491  1.0077  0.492404  0.494808
314.667  315.917  1.01468  1.01283  0.497384  0.497334
317.333  318.583  1.01398  1.01422  0.496772  0.498055
320  321.25  1.01005  1.01072  0.495358  0.496004
322.667  323.917  1.02129  1.01385  0.500511  0.498284
325.333  326.583  1.01697  1.00786  0.498325  0.495055
328  329.25  1.01849  1.01083  0.499075  0.495709
330.667  331.917  1.01779  1.00773  0.499407  0.49473
333.333  334.583  1.00454  1.00637  0.492477  0.493944
336  337.25  1.00858  1.01049  0.49432  0.495788
338.667  339.917  1.00874  1.01033  0.494421  0.495676
341.333  342.583  1.01604  1.01197  0.497899  0.49621
344  345.25  1.01993  1.00827  0.499721  0.494586
346.667  347.917  1.02265  1.00782  0.501276  0.494472
349.333  350.583  1.02304  1.00629  0.501343  0.49369
352  353.25  1.00544  1.00986  0.492605  0.49557
354.667  355.917  1.02172  1.00818  0.500634  0.494424
357.333  358.583  1.00597  1.0004  0.493004  0.490489
360  361.25  1.01577  1.00203  0.498217  0.491572
362.667  363.917  1.00805  1.0054  0.494093  0.493344
365.333  366.583  1.0167  1.00722  0.498235  0.494288
368  369.25  1.01216  1.00496  0.496059  0.49302
370.667  371.917  1.02256  1.00631  0.501346  0.493889
373.333  374.583  1.01694  1.00969  0.498373  0.495317
376  377.25  1.01459  1.00491  0.497159  0.4928
378.667  379.917  1.01888  1.00336  0.499235  0.491807
381.333  382.583  1.01444  1.0057  0.497305  0.493207
384  385.25  1.00753  1.0041  0.493595  0.492932
386.667  387.917  1.01908  1.00816  0.499656  0.494486
389.333  390.583  1.0161  1.00832  0.497936  0.494508
392  393.25  1.01519  1.00817  0.497685  0.494154
394.667  395.917  1.01587  1.00338  0.497733  0.492101
397.333  398.583  1.01601  1.00233  0.497864  0.491614
400  401.25  1.01735  1.01491  0.498509  0.497589
402.667  403.917  1.01054  1.00117  0.49528  0.490829
405.333  406.583  1.00074  1.00115  0.490488  0.490767
408  409.25  1.00958  1.0027  0.494631  0.491336
410.667  411.917  1.01103  1.00243  0.495399  0.491387
413.333  414.583  1.01305  1.00511  0.496357  0.49262
416  417.25  1.0031  1.00204  0.491727  0.491051
418.667  419.917  1.00136  1.00999  0.490642  0.494948
421.333  422.583  1.02005  1.00607  0.500053  0.493044
424  425.25  1.01291  1.00734  0.49631  0.493679
426.667  427.917  1.00915  1.00769  0.494565  0.493755
429.333  430.583  1.01476  1.00282  0.49742  0.491503
432  433.25  1.00537  1.00639  0.49258  0.493135
434.667  435.917  1.00912  1.00204  0.494397  0.491083
437.333  438.583  1.00808  1.00215  0.494091  0.49102
440  441.25  1.01271  1.00282  0.49614  0.491313
442.667  443.917  1.00304  1.00778  0.491398  0.49373
445.333  446.583  1.01204  1.00814  0.495841  0.494009
448  449.25  1.02515  1.00499  0.502248  0.492417
450.667  451.917  1.00955  1.00424  0.494832  0.492074
453.333  454.583  1.00594  1.00643  0.492866  0.493138
456  457.25  0.999863  1.00294  0.489861  0.491491
458.667  459.917  1.01073  1.00536  0.495187  0.492678
461.333  462.583  1.01738  1.00528  0.498413  0.492653
464  465.25  1.00718  1.00662  0.493549  0.493245
466.667  467.917  1.00984  0.997265  0.494746  0.488565
469.333  470.583  1.00086  1.00019  0.490321  0.490009
472  473.25  1.01432  1.00536  0.496937  0.492565
474.667  475.917  1.00944  0.996519  0.494558  0.488205
477.333  478.583  1.00749  1.0017  0.493698  0.490768
480  481.25  1.01026  1.00451  0.495028  0.492137
482.667  483.917  1.00194  0.997352  0.490867  0.488668
485.333  486.583  1.00907  1.00032  0.494368  0.490095
488  489.25  1.00787  1.00114  0.493778  0.490473
490.667  491.917  1.00434  1.00387  0.492192  0.491813
493.333  494.583  1.00245  0.996202  0.491275  0.488072
496  497.25  0.991336  1.00338  0.485714  0.491569
498.667  499.917  1.00621  1.00042  0.493006  0.490104
