-9  -7.5  1.00014  1  0.00081871  0.000587978
-6  -4.5  1.00016  1  0.000845333  0.000573239
-3  -1.5  0.999697  1  0.00117928  0.000806721
0  1.5  0.997459  1  0.00105791  0.00139967
3  4.5  0.994116  1  0.00191574  0.00249449
6  7.5  0.991585  1  0.00265595  0.00301468
9  10.5  0.990337  1  0.00294142  0.00290962
12  13.5  0.990064  1  0.00239809  0.00283101
15  16.5  0.990197  1  0.00223783  0.00252165
18  19.5  0.990454  1  0.00249773  0.00254982
21  22.5  0.990317  1  0.0026998  0.00225791
24  25.5  0.99003  1  0.0030797  0.00230679
27  28.5  0.990166  1  0.00290898  0.00278218
30  31.5  0.990166  1  0.00323613  0.00255864
33  34.5  0.993455  1  0.00280026  0.00190413
36  37.5  0.997416  1  0.00191862  0.00161208
39  40.5  0.999172  1  0.00138744  0.00133029
42  43.5  0.999763  1  0.00111675  0.000832718
45  46.5  0.999991  1  0.00113875  0.000893106
48  49.5  1.00008  1  0.000883539  0.000579132
51  52.5  1.00014  1  0.00081871  0.000587978
54  55.5  1.00016  1  0.000845333  0.000573239
57  58.5  0.999697  1  0.00117928  0.000806721
