-9  -7.5  0.999371  1.00021  0.00211672  0.00175834
-6  -4.5  1.00002  1.00007  0.00248126  0.00278966
-3  -1.5  1.0006  0.99972  0.00238383  0.002359
0  1.5  1.00076  0.996763  0.00371867  0.0041614
3  4.5  1.00112  0.991158  0.00574674  0.00699708
6  7.5  1.00131  0.987059  0.0064674  0.00772919
9  10.5  1.00223  0.986076  0.00477373  0.00683246
12  13.5  1.00314  0.985699  0.00413746  0.00592685
15  16.5  1.00241  0.986395  0.00398598  0.0057184
18  19.5  1.00207  0.988242  0.00394418  0.00501833
21  22.5  1.00217  0.98899  0.00368795  0.00546902
24  25.5  1.00158  0.98835  0.00397419  0.00706169
27  28.5  1.00103  0.989996  0.00453159  0.00728621
30  31.5  1.00103  0.998695  0.00460951  0.00687508
33  34.5  1.0006  1.00417  0.00333921  0.00729873
36  37.5  1.00062  1.0047  0.002915  0.00697196
39  40.5  0.999929  1.00303  0.00331241  0.00489072
42  43.5  1.00076  1.00208  0.00339733  0.00328325
45  46.5  1.00104  1.00158  0.00221006  0.00256731
48  49.5  0.999879  1.00106  0.00128122  0.00203112
51  52.5  0.999371  1.00021  0.00211672  0.00175834
54  55.5  1.00002  1.00007  0.00248126  0.00278966
57  58.5  1.0006  0.99972  0.00238383  0.002359
