0.002  0.084  0
0.002  0.085  0
0.002  0.086  0
0.002  0.087  0
0.002  0.088  0
0.002  0.089  0
0.002  0.09  0
0.002  0.091  0
0.002  0.092  0
0.002  0.093  0
0.002  0.094  0
0.002  0.095  0
0.002  0.096  0
0.002  0.097  0
0.002  0.098  0
0.002  0.099  0

0.003  0  3
0.003  0.001  5
0.003  0.002  6
0.003  0.003  3
0.003  0.004  7
0.003  0.005  3
0.003  0.006  3
0.003  0.007  0
0.003  0.008  3
0.003  0.009  3
0.003  0.01  2
0.003  0.011  7
0.003  0.012  6
0.003  0.013  6
0.003  0.014  0
0.003  0.015  3
0.003  0.016  1
0.003  0.017  1
0.003  0.018  3
0.003  0.019  1
0.003  0.02  0
0.003  0.021  0
0.003  0.022  4
0.003  0.023  0
0.003  0.024  0
0.003  0.025  3
0.003  0.026  0
0.003  0.027  0
0.003  0.028  0
0.003  0.029  0
0.003  0.03  1
0.003  0.031  0
0.003  0.032  0
0.003  0.033  0
0.003  0.034  0
0.003  0.035  0
0.003  0.036  0
0.003  0.037  0
0.003  0.038  0
0.003  0.039  0
0.003  0.04  0
0.003  0.041  0
0.003  0.042  0
0.003  0.043  0
0.003  0.044  0
0.003  0.045  0
0.003  0.046  0
0.003  0.047  1
0.003  0.048  0
0.003  0.049  0
0.003  0.05  1
0.003  0.051  0
0.003  0.052  0
0.003  0.053  0
0.003  0.054  0
0.003  0.055  0
0.003  0.056  0
0.003  0.057  0
0.003  0.058  0
0.003  0.059  0
0.003  0.06  1
0.003  0.061  0
0.003  0.062  0
0.003  0.063  0
0.003  0.064  0
0.003  0.065  0
0.003  0.066  0
0.003  0.067  0
0.003  0.068  0
0.003  0.069  0
0.003  0.07  0
0.003  0.071  0
0.003  0.072  0
0.003  0.073  0
0.003  0.074  0
0.003  0.075  0
0.003  0.076  0
0.003  0.077  0
0.003  0.078  0
0.003  0.079  0
0.003  0.08  0
0.003  0.081  0
0.003  0.082  0
0.003  0.083  0
0.003  0.084  0
0.003  0.085  0
0.003  0.086  0
0.003  0.087  0
0.003  0.088  0
0.003  0.089  0
0.003  0.09  0
0.003  0.091  0
0.003  0.092  0
0.003  0.093  0
0.003  0.094  0
0.003  0.095  0
0.003  0.096  0
0.003  0.097  0
0.003  0.098  0
0.003  0.099  0

0.004  0  4
0.004  0.001  2
0.004  0.002  2
0.004  0.003  5
0.004  0.004  4
0.004  0.005  3
0.004  0.006  3
0.004  0.007  2
0.004  0.008  4
0.004  0.009  6
0.004  0.01  2
0.004  0.011  3
0.004  0.012  3
0.004  0.013  3
0.004  0.014  4
0.004  0.015  2
0.004  0.016  2
0.004  0.017  4
0.004  0.018  2
0.004  0.019  2
0.004  0.02  2
0.004  0.021  0
0.004  0.022  0
0.004  0.023  1
0.004  0.024  4
0.004  0.025  1
0.004  0.026  0
0.004  0.027  2
0.004  0.028  0
0.004  0.029  0
0.004  0.03  0
0.004  0.031  2
0.004  0.032  2
0.004  0.033  1
0.004  0.034  0
0.004  0.035  0
0.004  0.036  1
0.004  0.037  0
0.004  0.038  0
0.004  0.039  1
0.004  0.04  0
0.004  0.041  0
0.004  0.042  0
0.004  0.043  0
0.004  0.044  0
0.004  0.045  0
0.004  0.046  0
0.004  0.047  0
0.004  0.048  0
0.004  0.049  0
0.004  0.05  0
0.004  0.051  0
0.004  0.052  0
0.004  0.053  0
0.004  0.054  0
0.004  0.055  0
0.004  0.056  0
0.004  0.057  0
0.004  0.058  0
0.004  0.059  0
0.004  0.06  0
0.004  0.061  0
0.004  0.062  0
0.004  0.063  0
0.004  0.064  1
0.004  0.065  0
0.004  0.066  0
0.004  0.067  0
0.004  0.068  0
0.004  0.069  1
0.004  0.07  0
0.004  0.071  0
0.004  0.072  0
0.004  0.073  1
0.004  0.074  1
0.004  0.075  0
0.004  0.076  0
0.004  0.077  0
0.004  0.078  0
0.004  0.079  1
0.004  0.08  0
0.004  0.081  0
0.004  0.082  0
0.004  0.083  0
0.004  0.084  0
0.004  0.085  0
0.004  0.086  0
0.004  0.087  0
0.004  0.088  0
0.004  0.089  0
0.004  0.09  0
0.004  0.091  0
0.004  0.092  0
0.004  0.093  0
0.004  0.094  0
0.004  0.095  0
0.004  0.096  0
0.004  0.097  0
0.004  0.098  0
0.004  0.099  0

0.005  0  2
0.005  0.001  7
0.005  0.002  4
0.005  0.003  4
0.005  0.004  3
0.005  0.005  4
0.005  0.006  5
0.005  0.007  6
0.005  0.008  5
0.005  0.009  3
0.005  0.01  6
0.005  0.011  5
0.005  0.012  2
0.005  0.013  5
0.005  0.014  4
0.005  0.015  2
0.005  0.016  0
0.005  0.017  1
0.005  0.018  0
0.005  0.019  1
0.005  0.02  3
0.005  0.021  2
0.005  0.022  2
0.005  0.023  0
0.005  0.024  0
0.005  0.025  1
0.005  0.026  2
0.005  0.027  1
0.005  0.028  0
0.005  0.029  3
0.005  0.03  2
0.005  0.031  0
0.005  0.032  0
0.005  0.033  1
0.005  0.034  0
0.005  0.035  1
0.005  0.036  1
0.005  0.037  0
0.005  0.038  2
0.005  0.039  0
0.005  0.04  0
0.005  0.041  1
0.005  0.042  1
0.005  0.043  1
0.005  0.044  0
0.005  0.045  2
0.005  0.046  0
0.005  0.047  0
0.005  0.048  1
0.005  0.049  1
0.005  0.05  0
0.005  0.051  0
0.005  0.052  0
0.005  0.053  0
0.005  0.054  0
0.005  0.055  0
0.005  0.056  1
0.005  0.057  1
0.005  0.058  0
0.005  0.059  0
0.005  0.06  0
0.005  0.061  0
0.005  0.062  0
0.005  0.063  0
0.005  0.064  0
0.005  0.065  0
0.005  0.066  0
0.005  0.067  0
0.005  0.068  0
0.005  0.069  0
0.005  0.07  0
0.005  0.071  0
0.005  0.072  0
0.005  0.073  1
0.005  0.074  0
0.005  0.075  0
0.005  0.076  0
0.005  0.077  1
0.005  0.078  0
0.005  0.079  0
0.005  0.08  0
0.005  0.081  0
0.005  0.082  1
0.005  0.083  0
0.005  0.084  0
0.005  0.085  0
0.005  0.086  0
0.005  0.087  0
0.005  0.088  0
0.005  0.089  0
0.005  0.09  0
0.005  0.091  0
0.005  0.092  0
0.005  0.093  0
0.005  0.094  0
0.005  0.095  0
0.005  0.096  0
0.005  0.097  0
0.005  0.098  0
0.005  0.099  0

0.006  0  1
0.006  0.001  2
0.006  0.002  4
0.006  0.003  1
0.006  0.004  5
0.006  0.005  5
0.006  0.006  4
0.006  0.007  6
0.006  0.008  2
0.006  0.009  2
0.006  0.01  1
0.006  0.011  3
0.006  0.012  2
0.006  0.013  2
0.006  0.014  3
0.006  0.015  3
0.006  0.016  5
0.006  0.017  1
0.006  0.018  4
0.006  0.019  1
0.006  0.02  0
0.006  0.021  3
0.006  0.022  2
0.006  0.023  2
0.006  0.024  0
0.006  0.025  2
0.006  0.026  3
0.006  0.027  1
0.006  0.028  2
0.006  0.029  1
0.006  0.03  3
0.006  0.031  1
0.006  0.032  0
0.006  0.033  1
0.006  0.034  0
0.006  0.035  1
0.006  0.036  1
0.006  0.037  0
0.006  0.038  0
0.006  0.039  0
0.006  0.04  0
0.006  0.041  0
0.006  0.042  1
0.006  0.043  1
0.006  0.044  0
0.006  0.045  0
0.006  0.046  0
0.006  0.047  0
0.006  0.048  0
0.006  0.049  0
0.006  0.05  0
0.006  0.051  0
0.006  0.052  0
0.006  0.053  0
0.006  0.054  0
0.006  0.055  0
0.006  0.056  0
0.006  0.057  0
0.006  0.058  1
0.006  0.059  0
0.006  0.06  0
0.006  0.061  0
0.006  0.062  0
0.006  0.063  0
0.006  0.064  0
0.006  0.065  0
0.006  0.066  0
0.006  0.067  0
0.006  0.068  0
0.006  0.069  0
0.006  0.07  0
0.006  0.071  0
0.006  0.072  0
0.006  0.073  0
0.006  0.074  0
0.006  0.075  0
0.006  0.076  0
0.006  0.077  0
0.006  0.078  0
0.006  0.079  0
0.006  0.08  0
0.006  0.081  0
0.006  0.082  0
0.006  0.083  0
0.006  0.084  0
0.006  0.085  0
0.006  0.086  0
0.006  0.087  0
0.006  0.088  0
0.006  0.089  0
0.006  0.09  0
0.006  0.091  1
0.006  0.092  0
0.006  0.093  0
0.006  0.094  0
0.006  0.095  0
0.006  0.096  0
0.006  0.097  0
0.006  0.098  0
0.006  0.099  0

0.007  0  1
0.007  0.001  3
0.007  0.002  3
0.007  0.003  1
0.007  0.004  3
0.007  0.005  1
0.007  0.006  7
0.007  0.007  4
0.007  0.008  1
0.007  0.009  2
0.007  0.01  1
0.007  0.011  3
0.007  0.012  2
0.007  0.013  4
0.007  0.014  4
0.007  0.015  3
0.007  0.016  0
0.007  0.017  3
0.007  0.018  4
0.007  0.019  2
0.007  0.02  1
0.007  0.021  3
0.007  0.022  0
0.007  0.023  1
0.007  0.024  1
0.007  0.025  0
0.007  0.026  1
0.007  0.027  0
0.007  0.028  1
0.007  0.029  0
0.007  0.03  0
0.007  0.031  1
0.007  0.032  1
0.007  0.033  0
0.007  0.034  0
0.007  0.035  0
0.007  0.036  0
0.007  0.037  0
0.007  0.038  0
0.007  0.039  0
0.007  0.04  0
0.007  0.041  0
0.007  0.042  0
0.007  0.043  1
0.007  0.044  0
0.007  0.045  0
0.007  0.046  0
0.007  0.047  0
0.007  0.048  2
0.007  0.049  0
0.007  0.05  0
0.007  0.051  0
0.007  0.052  0
0.007  0.053  0
0.007  0.054  0
0.007  0.055  0
0.007  0.056  0
0.007  0.057  0
0.007  0.058  0
0.007  0.059  1
0.007  0.06  0
0.007  0.061  2
0.007  0.062  0
0.007  0.063  0
0.007  0.064  0
0.007  0.065  0
0.007  0.066  0
0.007  0.067  0
0.007  0.068  0
0.007  0.069  1
0.007  0.07  0
0.007  0.071  0
0.007  0.072  0
0.007  0.073  0
0.007  0.074  0
0.007  0.075  0
0.007  0.076  0
0.007  0.077  0
0.007  0.078  0
0.007  0.079  0
0.007  0.08  0
0.007  0.081  0
0.007  0.082  0
0.007  0.083  0
0.007  0.084  0
0.007  0.085  0
0.007  0.086  0
0.007  0.087  0
0.007  0.088  0
0.007  0.089  0
0.007  0.09  0
0.007  0.091  0
0.007  0.092  0
0.007  0.093  0
0.007  0.094  0
0.007  0.095  0
0.007  0.096  0
0.007  0.097  0
0.007  0.098  0
0.007  0.099  0

0.008  0  2
0.008  0.001  3
0.008  0.002  2
0.008  0.003  2
0.008  0.004  3
0.008  0.005  6
0.008  0.006  2
0.008  0.007  5
0.008  0.008  2
0.008  0.009  7
0.008  0.01  7
0.008  0.011  4
0.008  0.012  1
0.008  0.013  6
0.008  0.014  2
0.008  0.015  2
0.008  0.016  4
0.008  0.017  2
0.008  0.018  7
0.008  0.019  3
0.008  0.02  5
0.008  0.021  0
0.008  0.022  0
0.008  0.023  3
0.008  0.024  1
0.008  0.025  2
0.008  0.026  1
0.008  0.027  1
0.008  0.028  0
0.008  0.029  1
0.008  0.03  0
0.008  0.031  3
0.008  0.032  2
0.008  0.033  0
0.008  0.034  0
0.008  0.035  1
0.008  0.036  1
0.008  0.037  0
0.008  0.038  0
0.008  0.039  1
0.008  0.04  0
0.008  0.041  0
0.008  0.042  1
0.008  0.043  0
0.008  0.044  0
0.008  0.045  0
0.008  0.046  0
0.008  0.047  0
0.008  0.048  0
0.008  0.049  1
0.008  0.05  1
0.008  0.051  0
0.008  0.052  2
0.008  0.053  0
0.008  0.054  0
0.008  0.055  0
0.008  0.056  0
0.008  0.057  0
0.008  0.058  1
0.008  0.059  0
0.008  0.06  0
0.008  0.061  0
0.008  0.062  0
0.008  0.063  0
0.008  0.064  0
0.008  0.065  0
0.008  0.066  0
0.008  0.067  0
0.008  0.068  0
0.008  0.069  0
0.008  0.07  0
0.008  0.071  0
0.008  0.072  0
0.008  0.073  0
0.008  0.074  0
0.008  0.075  0
0.008  0.076  0
0.008  0.077  0
0.008  0.078  0
0.008  0.079  0
0.008  0.08  0
0.008  0.081  0
0.008  0.082  0
0.008  0.083  0
0.008  0.084  0
0.008  0.085  0
0.008  0.086  0
0.008  0.087  0
0.008  0.088  1
0.008  0.089  0
0.008  0.09  0
0.008  0.091  0
0.008  0.092  0
0.008  0.093  1
0.008  0.094  0
0.008  0.095  0
0.008  0.096  0
0.008  0.097  0
0.008  0.098  0
0.008  0.099  0

0.009  0  0
0.009  0.001  1
0.009  0.002  3
0.009  0.003  2
0.009  0.004  1
0.009  0.005  2
0.009  0.006  1
0.009  0.007  5
0.009  0.008  3
0.009  0.009  5
0.009  0.01  2
0.009  0.011  3
0.009  0.012  5
0.009  0.013  4
0.009  0.014  5
0.009  0.015  4
0.009  0.016  3
0.009  0.017  1
0.009  0.018  3
0.009  0.019  1
0.009  0.02  2
0.009  0.021  1
0.009  0.022  1
0.009  0.023  2
0.009  0.024  2
0.009  0.025  0
0.009  0.026  1
0.009  0.027  2
0.009  0.028  0
0.009  0.029  2
0.009  0.03  2
0.009  0.031  1
0.009  0.032  0
0.009  0.033  1
0.009  0.034  1
0.009  0.035  0
0.009  0.036  1
0.009  0.037  2
0.009  0.038  0
0.009  0.039  0
0.009  0.04  0
0.009  0.041  1
0.009  0.042  0
0.009  0.043  0
0.009  0.044  1
0.009  0.045  0
0.009  0.046  1
0.009  0.047  0
0.009  0.048  0
0.009  0.049  0
0.009  0.05  0
0.009  0.051  0
0.009  0.052  0
0.009  0.053  0
0.009  0.054  0
0.009  0.055  0
0.009  0.056  0
0.009  0.057  0
0.009  0.058  1
0.009  0.059  0
0.009  0.06  0
0.009  0.061  0
0.009  0.062  0
0.009  0.063  0
0.009  0.064  0
0.009  0.065  0
0.009  0.066  0
0.009  0.067  0
0.009  0.068  0
0.009  0.069  0
0.009  0.07  0
0.009  0.071  0
0.009  0.072  1
0.009  0.073  0
0.009  0.074  0
0.009  0.075  0
0.009  0.076  0
0.009  0.077  0
0.009  0.078  0
0.009  0.079  0
0.009  0.08  0
0.009  0.081  0
0.009  0.082  0
0.009  0.083  0
0.009  0.084  0
0.009  0.085  1
0.009  0.086  0
0.009  0.087  1
0.009  0.088  0
0.009  0.089  0
0.009  0.09  0
0.009  0.091  0
0.009  0.092  0
0.009  0.093  0
0.009  0.094  0
0.009  0.095  0
0.009  0.096  0
0.009  0.097  0
0.009  0.098  0
0.009  0.099  0

0.01  0  2
0.01  0.001  0
0.01  0.002  3
0.01  0.003  2
0.01  0.004  2
0.01  0.005  1
0.01  0.006  2
0.01  0.007  3
0.01  0.008  3
0.01  0.009  6
0.01  0.01  2
0.01  0.011  2
0.01  0.012  4
0.01  0.013  7
0.01  0.014  2
0.01  0.015  3
0.01  0.016  1
0.01  0.017  1
0.01  0.018  1
0.01  0.019  5
0.01  0.02  4
0.01  0.021  1
0.01  0.022  5
0.01  0.023  4
0.01  0.024  1
0.01  0.025  4
0.01  0.026  3
0.01  0.027  4
0.01  0.028  2
0.01  0.029  3
0.01  0.03  1
0.01  0.031  0
0.01  0.032  3
0.01  0.033  0
0.01  0.034  0
0.01  0.035  1
0.01  0.036  2
0.01  0.037  1
0.01  0.038  0
0.01  0.039  0
0.01  0.04  1
0.01  0.041  0
0.01  0.042  1
0.01  0.043  0
0.01  0.044  0
0.01  0.045  0
0.01  0.046  0
0.01  0.047  0
0.01  0.048  0
0.01  0.049  1
0.01  0.05  0
0.01  0.051  0
0.01  0.052  0
0.01  0.053  2
0.01  0.054  0
0.01  0.055  0
0.01  0.056  1
0.01  0.057  0
0.01  0.058  0
0.01  0.059  1
0.01  0.06  0
0.01  0.061  0
0.01  0.062  0
0.01  0.063  0
0.01  0.064  0
0.01  0.065  0
0.01  0.066  0
0.01  0.067  0
0.01  0.068  0
0.01  0.069  0
0.01  0.07  0
0.01  0.071  0
0.01  0.072  0
0.01  0.073  1
0.01  0.074  0
0.01  0.075  0
0.01  0.076  0
0.01  0.077  0
0.01  0.078  0
0.01  0.079  1
0.01  0.08  0
0.01  0.081  0
0.01  0.082  0
0.01  0.083  0
0.01  0.084  0
0.01  0.085  0
0.01  0.086  0
0.01  0.087  0
0.01  0.088  0
0.01  0.089  0
0.01  0.09  0
0.01  0.091  0
0.01  0.092  1
0.01  0.093  0
0.01  0.094  0
0.01  0.095  0
0.01  0.096  0
0.01  0.097  1
0.01  0.098  0
0.01  0.099  0

0.011  0  2
0.011  0.001  0
0.011  0.002  1
0.011  0.003  2
0.011  0.004  1
0.011  0.005  0
0.011  0.006  1
0.011  0.007  6
0.011  0.008  3
0.011  0.009  5
0.011  0.01  2
0.011  0.011  4
0.011  0.012  4
0.011  0.013  3
0.011  0.014  4
0.011  0.015  6
0.011  0.016  3
0.011  0.017  1
0.011  0.018  3
0.011  0.019  2
0.011  0.02  5
0.011  0.021  3
0.011  0.022  2
0.011  0.023  2
0.011  0.024  5
0.011  0.025  0
0.011  0.026  1
0.011  0.027  0
0.011  0.028  3
0.011  0.029  4
0.011  0.03  0
0.011  0.031  2
0.011  0.032  0
0.011  0.033  0
0.011  0.034  1
0.011  0.035  2
0.011  0.036  0
0.011  0.037  1
0.011  0.038  1
0.011  0.039  0
0.011  0.04  0
0.011  0.041  0
0.011  0.042  1
0.011  0.043  1
0.011  0.044  1
0.011  0.045  0
0.011  0.046  0
0.011  0.047  1
0.011  0.048  1
0.011  0.049  0
0.011  0.05  1
0.011  0.051  0
0.011  0.052  0
0.011  0.053  0
0.011  0.054  0
0.011  0.055  0
0.011  0.056  0
0.011  0.057  0
0.011  0.058  0
0.011  0.059  0
0.011  0.06  0
0.011  0.061  0
0.011  0.062  1
0.011  0.063  0
0.011  0.064  1
0.011  0.065  1
0.011  0.066  0
0.011  0.067  0
0.011  0.068  0
0.011  0.069  1
0.011  0.07  0
0.011  0.071  0
0.011  0.072  0
0.011  0.073  0
0.011  0.074  0
0.011  0.075  1
0.011  0.076  0
0.011  0.077  1
0.011  0.078  0
0.011  0.079  0
0.011  0.08  0
0.011  0.081  1
0.011  0.082  0
0.011  0.083  1
0.011  0.084  0
0.011  0.085  0
0.011  0.086  0
0.011  0.087  0
0.011  0.088  0
0.011  0.089  0
0.011  0.09  0
0.011  0.091  0
0.011  0.092  0
0.011  0.093  1
0.011  0.094  0
0.011  0.095  0
0.011  0.096  0
0.011  0.097  0
0.011  0.098  0
0.011  0.099  0

0.012  0  0
0.012  0.001  0
0.012  0.002  0
0.012  0.003  2
0.012  0.004  1
0.012  0.005  1
0.012  0.006  0
0.012  0.007  3
0.012  0.008  3
0.012  0.009  2
0.012  0.01  3
0.012  0.011  3
0.012  0.012  2
0.012  0.013  4
0.012  0.014  3
0.012  0.015  1
0.012  0.016  1
0.012  0.017  1
0.012  0.018  2
0.012  0.019  3
0.012  0.02  3
0.012  0.021  3
0.012  0.022  4
0.012  0.023  2
0.012  0.024  2
0.012  0.025  1
0.012  0.026  2
0.012  0.027  4
0.012  0.028  1
0.012  0.029  1
0.012  0.03  2
0.012  0.031  1
0.012  0.032  0
0.012  0.033  0
0.012  0.034  1
0.012  0.035  0
0.012  0.036  0
0.012  0.037  1
0.012  0.038  1
0.012  0.039  1
0.012  0.04  0
0.012  0.041  1
0.012  0.042  0
0.012  0.043  0
0.012  0.044  0
0.012  0.045  2
0.012  0.046  0
0.012  0.047  0
0.012  0.048  0
0.012  0.049  1
0.012  0.05  0
0.012  0.051  0
0.012  0.052  1
0.012  0.053  1
0.012  0.054  0
0.012  0.055  0
0.012  0.056  0
0.012  0.057  0
0.012  0.058  0
0.012  0.059  0
0.012  0.06  1
0.012  0.061  0
0.012  0.062  1
0.012  0.063  0
0.012  0.064  0
0.012  0.065  0
0.012  0.066  0
0.012  0.067  1
0.012  0.068  0
0.012  0.069  0
0.012  0.07  0
0.012  0.071  0
0.012  0.072  1
0.012  0.073  0
0.012  0.074  0
0.012  0.075  0
0.012  0.076  1
0.012  0.077  0
0.012  0.078  2
0.012  0.079  0
0.012  0.08  1
0.012  0.081  0
0.012  0.082  0
0.012  0.083  0
0.012  0.084  0
0.012  0.085  0
0.012  0.086  0
0.012  0.087  0
0.012  0.088  1
0.012  0.089  0
0.012  0.09  0
0.012  0.091  0
0.012  0.092  0
0.012  0.093  0
0.012  0.094  0
0.012  0.095  0
0.012  0.096  0
0.012  0.097  0
0.012  0.098  0
0.012  0.099  0

0.013  0  0
0.013  0.001  0
0.013  0.002  0
0.013  0.003  0
0.013  0.004  0
0.013  0.005  1
0.013  0.006  2
0.013  0.007  4
0.013  0.008  2
0.013  0.009  3
0.013  0.01  2
0.013  0.011  1
0.013  0.012  3
0.013  0.013  2
0.013  0.014  3
0.013  0.015  3
0.013  0.016  4
0.013  0.017  1
0.013  0.018  0
0.013  0.019  3
0.013  0.02  4
0.013  0.021  3
0.013  0.022  1
0.013  0.023  3
0.013  0.024  4
0.013  0.025  0
0.013  0.026  2
0.013  0.027  3
0.013  0.028  0
0.013  0.029  2
0.013  0.03  2
0.013  0.031  3
0.013  0.032  3
0.013  0.033  0
0.013  0.034  2
0.013  0.035  0
0.013  0.036  0
0.013  0.037  0
0.013  0.038  1
0.013  0.039  0
0.013  0.04  1
0.013  0.041  0
0.013  0.042  0
0.013  0.043  0
0.013  0.044  0
0.013  0.045  0
0.013  0.046  0
0.013  0.047  0
0.013  0.048  0
0.013  0.049  0
0.013  0.05  1
0.013  0.051  0
0.013  0.052  0
0.013  0.053  0
0.013  0.054  2
0.013  0.055  1
0.013  0.056  0
0.013  0.057  0
0.013  0.058  1
0.013  0.059  0
0.013  0.06  0
0.013  0.061  0
0.013  0.062  0
0.013  0.063  1
0.013  0.064  0
0.013  0.065  2
0.013  0.066  0
0.013  0.067  0
0.013  0.068  0
0.013  0.069  0
0.013  0.07  0
0.013  0.071  0
0.013  0.072  0
0.013  0.073  0
0.013  0.074  0
0.013  0.075  0
0.013  0.076  0
0.013  0.077  0
0.013  0.078  0
0.013  0.079  0
0.013  0.08  0
0.013  0.081  1
0.013  0.082  0
0.013  0.083  0
0.013  0.084  0
0.013  0.085  0
0.013  0.086  0
0.013  0.087  0
0.013  0.088  0
0.013  0.089  1
0.013  0.09  0
0.013  0.091  0
0.013  0.092  0
0.013  0.093  0
0.013  0.094  0
0.013  0.095  1
0.013  0.096  0
0.013  0.097  0
0.013  0.098  0
0.013  0.099  0

0.014  0  1
0.014  0.001  2
0.014  0.002  0
0.014  0.003  0
0.014  0.004  0
0.014  0.005  1
0.014  0.006  1
0.014  0.007  0
0.014  0.008  2
0.014  0.009  1
0.014  0.01  2
0.014  0.011  4
0.014  0.012  1
0.014  0.013  3
0.014  0.014  4
0.014  0.015  0
0.014  0.016  3
0.014  0.017  3
0.014  0.018  7
0.014  0.019  3
0.014  0.02  0
