-9  -7.5  0.999737  1  0.000645953  0.000490918
-6  -4.5  0.999892  1  0.000891044  0.000725971
-3  -1.5  1.00037  1  0.000816051  0.000709457
0  1.5  1.00084  1  0.00103594  0.00116044
3  4.5  1.00213  1  0.00118088  0.00146116
6  7.5  1.00319  1  0.00140018  0.00176728
9  10.5  1.00356  1  0.00166795  0.00223981
12  13.5  1.00368  1  0.00193389  0.00230355
15  16.5  1.00374  1  0.00228933  0.00205174
18  19.5  1.00388  1  0.0026309  0.00180663
21  22.5  1.00373  1  0.00224519  0.00181796
24  25.5  1.00366  1  0.00221056  0.00185741
27  28.5  1.00377  1  0.00274561  0.00196697
30  31.5  1.00377  1  0.00397875  0.00217322
33  34.5  0.998966  1  0.00321623  0.00152745
36  37.5  0.998765  1  0.002223  0.00108697
39  40.5  0.999149  1  0.00134027  0.00118397
42  43.5  0.999679  1  0.00108795  0.000943344
45  46.5  0.999604  1  0.00070537  0.000529767
48  49.5  0.999579  1  0.000633449  0.000857714
51  52.5  0.999737  1  0.000645953  0.000490918
54  55.5  0.999892  1  0.000891044  0.000725971
57  58.5  1.00037  1  0.000816051  0.000709457
